Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.14-46.101.233.87-61506-443-6,192.168.10.14,61506.0,46.101.233.87,443.0,6.0,6/7/2017 10:40,2737561.0,9.0,9.0,724.0,3532.0,375.0,0.0,80.44444444,130.2345107,1473.0,0.0,392.4444444,619.2850941,1554.668554,6.57519595,161033.0,457931.5192,1923452.0,64.0,2737561.0,342195.125,647624.6212,1923632.0,2518.0,2618640.0,327330.0,669451.7301,1973498.0,211.0,0.0,0.0,0.0,0.0,192.0,192.0,3.287597975,3.287597975,0.0,1473.0,224.0,453.064381,205267.3333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,236.4444444,80.44444444,392.4444444,0.0,0.0,0.0,0.0,0.0,0.0,9.0,724.0,9.0,3532.0,8192.0,62.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36202-80-6,172.16.0.1,36202.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,5086516.0,5.0,4.0,600.0,4149.0,600.0,0.0,120.0,268.3281573,4149.0,0.0,1037.25,2074.5,933.6449546,1.769383995,635814.5,1765197.44,5003905.0,4.0,82611.0,20652.75,40435.10527,81303.0,4.0,5086374.0,1695458.0,2866512.802,5005103.0,847.0,0.0,0.0,0.0,0.0,168.0,136.0,0.982991108,0.786392887,0.0,4149.0,474.9,1304.645584,1702100.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,527.6666667,120.0,1037.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,600.0,4.0,4149.0,29200.0,236.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
151.80.236.12-192.168.10.14-80-61397-6,151.80.236.12,80.0,192.168.10.14,61397.0,6.0,6/7/2017 10:40,36.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,27777.77778,27777.77778,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,229.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-85.194.240.107-61521-8080-6,192.168.10.14,61521.0,85.194.240.107,8080.0,6.0,6/7/2017 10:40,248117.0,3.0,4.0,387.0,268.0,381.0,0.0,129.0,218.2590204,256.0,0.0,67.0,126.031742,2639.883603,28.21249652,41352.83333,63957.88615,124042.0,2.0,124069.0,62034.5,87450.01695,123871.0,198.0,124315.0,41438.33333,71768.10257,124309.0,2.0,0.0,0.0,0.0,0.0,72.0,92.0,12.09106994,16.12142659,0.0,381.0,81.875,149.846052,22453.83929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,93.57142857,129.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,387.0,4.0,268.0,8192.0,237.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-192.82.243.118-61467-80-6,192.82.243.118,80.0,192.168.10.14,61467.0,6.0,6/7/2017 10:40,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,8190.0,64240.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-58219-17,192.168.10.14,58219.0,192.168.10.3,53.0,17.0,6/7/2017 10:40,175.0,2.0,2.0,80.0,112.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,1097142.857,22857.14286,58.33333333,61.15826464,124.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,11428.57143,11428.57143,40.0,56.0,46.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,40.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,112.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-87.106.49.27-52110-443-6,192.168.10.12,52110.0,87.106.49.27,443.0,6.0,6/7/2017 10:40,362391.0,6.0,7.0,1424.0,1144.0,856.0,0.0,237.3333333,364.5993235,961.0,0.0,163.4285714,356.0486189,7086.268699,35.87285556,30199.25,50336.37007,113175.0,1.0,227021.0,45404.2,61873.49137,113380.0,145.0,249436.0,41572.66667,56295.66586,113667.0,1.0,0.0,0.0,0.0,0.0,200.0,232.0,16.55670257,19.31615299,0.0,961.0,183.4285714,337.3160386,113782.1099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,197.5384615,237.3333333,163.4285714,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1424.0,7.0,1144.0,29200.0,248.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36202-80-6,172.16.0.1,36202.0,192.168.10.50,80.0,6.0,6/7/2017 10:40,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,20833.33333,20833.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,296.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
192.168.10.16-103.57.226.101-38998-443-6,192.168.10.16,38998.0,103.57.226.101,443.0,6.0,6/7/2017 10:40,5878706.0,10.0,6.0,392.0,3501.0,189.0,0.0,39.2,71.23014343,1368.0,0.0,583.5,633.5467623,662.2205635,2.721687392,391913.7333,875636.5838,2911783.0,22.0,5878706.0,653189.5556,1072636.32,2911783.0,53.0,2675234.0,535046.8,1033719.898,2370541.0,323.0,0.0,0.0,0.0,0.0,328.0,200.0,1.70105462,1.020632772,0.0,1368.0,229.0,448.5583853,201204.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,243.3125,39.2,583.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,392.0,6.0,3501.0,29200.0,130.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-199.16.156.120-41510-443-6,192.168.10.16,41510.0,199.16.156.120,443.0,6.0,6/7/2017 10:41,118605489.0,21.0,25.0,8670.0,4920.0,4375.0,0.0,412.8571429,1012.561617,1448.0,0.0,196.8,407.5411022,114.5815435,0.387840398,2635677.533,12200000.0,59000000.0,0.0,119000000.0,5930274.45,18000000.0,59000000.0,54.0,119000000.0,4940060.208,16500000.0,59000000.0,0.0,0.0,0.0,0.0,0.0,680.0,808.0,0.177057573,0.210782825,0.0,4375.0,289.1489362,738.8293908,545868.8686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,295.4347826,412.8571429,196.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8670.0,25.0,4920.0,29200.0,188.0,11.0,32.0,788219.0,1052382.78,1532366.0,44072.0,58500000.0,664086.4046,59000000.0,58000000.0,BENIGN
162.213.33.50-192.168.10.51-443-49773-6,192.168.10.51,49773.0,162.213.33.50,443.0,6.0,6/7/2017 10:41,2542098.0,10.0,11.0,851.0,3950.0,267.0,0.0,85.1,99.87041604,1448.0,0.0,359.0909091,569.9183195,1888.597528,8.260893168,127104.9,205221.0988,759692.0,3.0,1686809.0,187423.2222,221060.5873,551205.0,241.0,2446768.0,244676.8,256899.2203,759692.0,3.0,0.0,0.0,0.0,0.0,328.0,360.0,3.933758651,4.327134516,0.0,1448.0,218.2272727,424.317708,180045.5173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,228.6190476,85.1,359.0909091,0.0,0.0,0.0,0.0,0.0,0.0,10.0,851.0,11.0,3950.0,29200.0,252.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-53-2717-17,192.168.10.16,2717.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,238.0,2.0,2.0,68.0,182.0,34.0,34.0,34.0,0.0,91.0,91.0,91.0,0.0,1050420.168,16806.72269,79.33333333,97.83830197,189.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,80.0,80.0,8403.361345,8403.361345,34.0,91.0,56.8,31.22018578,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,34.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,2.0,182.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-103.57.226.101-38992-443-6,192.168.10.16,38992.0,103.57.226.101,443.0,6.0,6/7/2017 10:41,125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,125.0,0.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,491.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36204-80-6,172.16.0.1,36204.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,5006168.0,4.0,4.0,599.0,2021.0,599.0,0.0,149.75,299.5,2021.0,0.0,505.25,1010.5,523.35439,1.598028672,715166.8571,1889455.998,5000049.0,108.0,6119.0,2039.666667,2628.237496,5066.0,330.0,5005995.0,1668665.0,2885649.943,5000726.0,988.0,0.0,0.0,0.0,0.0,136.0,136.0,0.799014336,0.799014336,0.0,2021.0,291.1111111,678.2819186,460066.3611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.5,149.75,505.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,599.0,4.0,2021.0,29200.0,236.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
172.16.0.1-192.168.10.50-36204-80-6,172.16.0.1,36204.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12820.51282,12820.51282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,260.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
162.213.33.50-192.168.10.51-443-49776-6,192.168.10.51,49776.0,162.213.33.50,443.0,6.0,6/7/2017 10:41,95356.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97403415,95356.0,0.0,95356.0,95356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.48701707,10.48701707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,304.0,254.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36206-80-6,172.16.0.1,36206.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,5009041.0,4.0,4.0,523.0,530.0,523.0,0.0,130.75,261.5,530.0,0.0,132.5,265.0,210.2198804,1.597112102,715577.2857,1891319.408,5004686.0,43.0,4355.0,1451.666667,1734.43055,3391.0,49.0,5008917.0,1669639.0,2888741.337,5005270.0,883.0,0.0,0.0,0.0,0.0,136.0,136.0,0.798556051,0.798556051,0.0,530.0,117.0,232.171273,53903.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,131.625,130.75,132.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,523.0,4.0,530.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
192.168.10.15-104.88.33.156-53544-80-6,192.168.10.15,53544.0,104.88.33.156,80.0,6.0,6/7/2017 10:41,115070994.0,16.0,14.0,408.0,181.0,324.0,0.0,25.5,79.61406911,175.0,0.0,12.92857143,46.67475728,5.118579231,0.26070862,3967965.31,4874456.662,10000000.0,89.0,115000000.0,7671399.6,4174575.034,10000000.0,199.0,110000000.0,8484938.231,3758719.74,10000000.0,8002.0,0.0,0.0,0.0,0.0,332.0,424.0,0.139044597,0.121664022,0.0,324.0,19.0,64.5368112,4165.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.63333333,25.5,12.92857143,0.0,0.0,0.0,0.0,0.0,0.0,16.0,408.0,14.0,181.0,8192.0,946.0,15.0,20.0,30519.45455,24514.02228,104431.0,22921.0,9997143.273,16071.20269,10000000.0,9949701.0,BENIGN
192.168.10.3-192.168.10.15-53-55829-17,192.168.10.15,55829.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,91636.0,4.0,2.0,144.0,234.0,36.0,36.0,36.0,0.0,117.0,117.0,117.0,0.0,4125.016369,65.4764503,18327.2,27179.9713,60593.0,4.0,31039.0,10346.33333,17913.4468,31031.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,128.0,64.0,43.65096687,21.82548343,36.0,117.0,59.14285714,39.52395295,1562.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,36.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,144.0,2.0,234.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36206-80-6,172.16.0.1,36206.0,192.168.10.50,80.0,6.0,6/7/2017 10:41,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.01408,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,14084.50704,14084.50704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,235.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack � Sql Injection
192.168.10.14-54.210.176.114-61401-80-6,192.168.10.14,61401.0,54.210.176.114,80.0,6.0,6/7/2017 10:41,69.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,173913.0435,28985.50725,69.0,0.0,69.0,69.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,28985.50725,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,255.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-23.206.124.237-53549-443-6,192.168.10.15,53549.0,23.206.124.237,443.0,6.0,6/7/2017 10:41,5119938.0,8.0,5.0,389.0,3935.0,208.0,0.0,48.625,76.83923384,2920.0,0.0,787.0,1230.869205,844.5414769,2.539093247,426661.5,1430606.298,4969162.0,4.0,5119938.0,731419.7143,1868831.833,4969162.0,4.0,76821.0,19205.25,22686.73554,49483.0,191.0,0.0,0.0,0.0,0.0,172.0,112.0,1.562518921,0.976574326,0.0,2920.0,308.8571429,778.6451603,606288.2857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.6153846,48.625,787.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,389.0,5.0,3935.0,8192.0,946.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-104.88.101.94-53560-443-6,192.168.10.15,53560.0,104.88.101.94,443.0,6.0,6/7/2017 10:41,116159834.0,26.0,28.0,879.0,21152.0,401.0,0.0,33.80769231,86.41806257,2920.0,0.0,755.4285714,971.1541598,189.6610837,0.464876697,2191694.981,4101243.277,10000000.0,3.0,116000000.0,4646393.36,4976587.55,10000000.0,3.0,111000000.0,4104210.741,5004712.429,10000000.0,48.0,0.0,0.0,0.0,0.0,532.0,704.0,0.223829521,0.241047176,0.0,2920.0,400.5636364,779.781754,608059.5838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,407.9814815,33.80769231,755.4285714,0.0,0.0,0.0,0.0,0.0,0.0,26.0,879.0,28.0,21152.0,8192.0,980.0,25.0,20.0,66439.5,150023.8347,542829.0,22957.0,9613546.417,1351223.8,10000000.0,5322877.0,BENIGN
192.168.10.1-192.168.10.3-53-62443-17,192.168.10.3,62443.0,192.168.10.1,53.0,17.0,6/7/2017 10:41,30883.0,1.0,1.0,47.0,175.0,47.0,47.0,47.0,0.0,175.0,175.0,175.0,0.0,7188.420814,64.76054787,30883.0,0.0,30883.0,30883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32.38027394,32.38027394,47.0,175.0,89.66666667,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.5,47.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,175.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62496-17,192.168.10.3,62496.0,192.168.10.1,53.0,17.0,6/7/2017 10:41,30582.0,1.0,1.0,46.0,74.0,46.0,46.0,46.0,0.0,74.0,74.0,74.0,0.0,3923.87679,65.3979465,30582.0,0.0,30582.0,30582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.69897325,32.69897325,46.0,74.0,55.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,46.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,74.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-61122-17,192.168.10.15,61122.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,31249.0,2.0,2.0,88.0,200.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,9216.294921,128.0040961,10416.33333,18036.42241,31243.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,64.00204807,64.00204807,44.0,100.0,66.4,30.67246322,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,44.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,200.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62484-17,192.168.10.3,62484.0,192.168.10.1,53.0,17.0,6/7/2017 10:41,90880.0,1.0,1.0,59.0,161.0,59.0,59.0,59.0,0.0,161.0,161.0,161.0,0.0,2420.774648,22.00704225,90880.0,0.0,90880.0,90880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.00352113,11.00352113,59.0,161.0,93.0,58.88972746,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.5,59.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,1.0,161.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-57282-17,192.168.10.15,57282.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,199.0,2.0,2.0,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,984924.6231,20100.50251,66.33333333,31.75426481,103.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,10050.25126,10050.25126,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.25,41.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,114.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-56129-17,192.168.10.15,56129.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,31349.0,2.0,2.0,86.0,198.0,43.0,43.0,43.0,0.0,99.0,99.0,99.0,0.0,9059.300137,127.5957766,10449.66667,18094.15746,31343.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,40.0,63.79788829,63.79788829,43.0,99.0,65.4,30.67246322,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.75,43.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,198.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-55837-17,192.168.10.15,55837.0,192.168.10.3,53.0,17.0,6/7/2017 10:41,308.0,2.0,2.0,80.0,144.0,40.0,40.0,40.0,0.0,72.0,72.0,72.0,0.0,727272.7273,12987.01299,102.6666667,135.3747884,257.0,4.0,4.0,4.0,0.0,4.0,4.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,64.0,64.0,6493.506494,6493.506494,40.0,72.0,52.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,40.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,144.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-104.152.141.98-53605-443-6,192.168.10.15,53605.0,104.152.141.98,443.0,6.0,6/7/2017 10:41,433405.0,8.0,9.0,816.0,6223.0,453.0,0.0,102.0,160.5090118,1460.0,0.0,691.4444444,644.2065102,16241.16012,39.22428214,27087.8125,49050.51523,195055.0,1.0,403042.0,57577.42857,66668.5542,195055.0,155.0,404508.0,50563.5,96776.45571,275904.0,1.0,0.0,0.0,0.0,0.0,172.0,192.0,18.45848571,20.76579643,0.0,1460.0,391.0555556,549.5350411,301988.7614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,414.0588235,102.0,691.4444444,0.0,0.0,0.0,0.0,0.0,0.0,8.0,816.0,9.0,6223.0,8192.0,35.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-23.194.140.100-53598-443-6,192.168.10.15,53598.0,23.194.140.100,443.0,6.0,6/7/2017 10:41,117254124.0,26.0,26.0,1054.0,40320.0,333.0,0.0,40.53846154,78.62988275,4380.0,0.0,1550.769231,1134.433896,352.8575251,0.443481203,2299100.471,11500000.0,58900000.0,8.0,117000000.0,4690164.96,16200000.0,58900000.0,29.0,117000000.0,4687041.88,16200000.0,59000000.0,190.0,0.0,0.0,0.0,0.0,532.0,532.0,0.221740602,0.221740602,0.0,4380.0,780.6415094,1097.195325,1203837.581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,795.6538462,40.53846154,1550.769231,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1054.0,26.0,40320.0,8192.0,1013.0,25.0,20.0,104654.0,45140.2827,136573.0,72735.0,58500000.0,658158.0214,58900000.0,58000000.0,BENIGN
